"## RECSentity.id","entity.name","entity.categoryId","entity.message","entity.thumbnailUrl","entity.value","entity.pageUrl","entity.inventory","entity.margin","entity.brand"
"PAR_Single_USBPort_CarCharge 2.1A","หัวชาร์จโทรศัพท์ใช้ในรถยนต์ 2.1 A",,,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/s/i/single_usb_port_car_charger_2.1a.jpg","290.00","https://store.ais.co.th/th/single-usb-port-car-charger-2-1a.html","0",,"Innergie"
"PAR_DuoUSB_Port_Car_Charger4.2A","หัวชาร์จโทรศัพท์ใช้ในรถยนต์แบบ 2 ช่อง 4.2 A",,,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/d/u/duo_usb_port_car_charger_4.2a_white.jpg","790.00","https://store.ais.co.th/th/duo-usb-port-car-charger-4-2a.html","0",,"Innergie"
"PAR_Krusell_iPhone7_Malmo_FolioCase","เคส Krusell iPhone 7 Malmo FolioCase","5,5:503",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/6/0/60728_front_hr_krusell_foliocase_malmo_1.jpg","695.00","https://store.ais.co.th/th/krusell-iphone7-malmo-foliocase.html","0",,"Krusell"
"PAR_NEWALC5080U","Alcatel Shine Lite",,,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/a/i/ais-alcatel-shine-lite_gold.jpg","5990.00","https://store.ais.co.th/th/alcatel-shine-lite.html","0",,
"PAR_Fibit_Charge_HR_S","Fitbit รุ่น Charge HR (ไซส์ S)",,,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/c/h/charge-hr_-black-small_2.jpg","6990.00","https://store.ais.co.th/th/fitbit-charge-hr-s.html","0",,"Fitbit"
"PAR_Home_Charger_1A","หัวชาร์จบ้าน 1A Belkin",,,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/b/e/belkin_wall_charger_1a_black__1_1.jpg","490.00","https://store.ais.co.th/th/home-charger-1a.html","0",,"BELKIN"
"PAR_LightningSync_Charge _Cable1.2m","สายชาร์จ Apple Lightning 1.2 เมตร",,,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/b/l/blkin_lightning_sync_and_charge_2.4_amp_cable_1.2_meter_white__1.jpg","490.00","https://store.ais.co.th/th/lightning-sync-and-charge-cable-1-2m.html","0",,"Krusell"
"PAR_O!coat0.3Jelly_Case_for_iPhone6/6s","เคสไอโฟน 6/6s O!coat 0.3 Jelly",,,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/o/_/o_coat_0.4_jelly_case_for_iphone_6_6s_plus_black.png","350.00","https://store.ais.co.th/th/ocoat-0-3-jelly-case-for-iphone-6-6s.html","0",,"Ozaki"
"PAR_O!coat_Soft_Crystal_Case_for_iPhone6/6s","เคสไอโฟน 6/6s แบบนุ่ม O!coat",,,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/o/_/o_coat_soft_crystal_case_for_iphone_6_6s_clear.jpg","350.00","https://store.ais.co.th/th/ocoat-soft-crystal-case-for-iphone-6-6s.html","0",,"Ozaki"
"PAR_TENC_case_for_iPhoneSE","เคสไอโฟน SE แบบแข็ง TENC",,,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/t/e/tenc_case_for_iphone_se_crystal_clear_1.jpg","390.00","https://store.ais.co.th/th/tenc-case-for-iphone-se.html","0",,"Just Mobile"
"PAR_MIO _lpha2_HR_Sport_Watch","นาฬิกาแนวสุขภาพและการออกกำลังกาย MIO รุ่น Alpha2 HR Sport Watch",,,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/m/i/mio-alpha2-hr-sport-watch_-black_1.jpg","6690.00","https://store.ais.co.th/th/mio-alpha2-hr-sport-watch.html","0",,"MIO"
"PAR_iPhone5/5s/SE_Air_Jacket","เคสไอโฟน 5/5s/SE แบบแข็ง Air Jacket",,,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/a/i/air_jacket_set_for_iphone_5_5s_se_black.jpg","590.00","https://store.ais.co.th/th/iphone-5-5s-se-air-jacket.html","0",,"Power Support"
"PAR_NEWLAV0I565","AIS Super Combo LAVA IRIS 565",,,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/l/a/lava_iris565_front_1.jpg","1990.00","https://store.ais.co.th/th/ais-super-combo-lava-iris-565.html","0",,"AIS"
"PAR_NEWTWZ00W55","TWZ W55",,,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/1/_/1_1.jpg","890.00","https://store.ais.co.th/th/twz-w55.html","0",,"TWZ"
"PAR_NEWLAV0I512","LAVA IRIS 512",,,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/i/r/iris-512_1.jpg","1590.00","https://store.ais.co.th/th/lava-iris-512.html","0",,"Lava"
"PAR_NEWLAV000W5","LAVA W5",,,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/w/5/w5.jpg","800.00","https://store.ais.co.th/th/lava-w5.html","0",,"Lava"
"PAR_NEW0NKT1053","Nokia 5","4,4:197",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/n/o/nokia-5_silver_front_1.jpg","6490.00","https://store.ais.co.th/th/nokia-5.html","0",,"Nokia"
"PAR_Krusell_Huawei_P10_Kivik_Cover","เคส Krusell Huawei P10 Kivik Cover","503",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/6/1/61007_front_hr_krusell_cover_kivik_1.jpg","495.00","https://store.ais.co.th/th/krusell-huawei-p10-kivik-cover.html","0",,"Krusell"
"PAR_NEW0LV00I53","AIS Super Combo LAVA 4G VoLTE 53","4,4:23",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/i/r/iris-53-six_front_1.jpg","2450.00","https://store.ais.co.th/th/ais-super-combo-lava-4g-volte-53.html","0",,"Lava"
"PAR_Krusell_Samsung_Galaxy_S8_Malmo_4Card_FolioCase","เคส Krusell Samsung Galaxy S8 Malmo 4 Card FolioCase","5,5:503",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/6/0/60949_front_hr_krusell_foliocase_malmo_1.jpg","695.00","https://store.ais.co.th/th/krusell-samsung-galaxy-s8-malmo-4-card-foliocase.html","0",,"Krusell"
"PAR_NEWLAV0I755_TELESALE","AIS Super Combo LAVA 4G VoLTE 755",,,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/l/a/lava-4g-volte_755_850x850_1_3.jpg","2990.00","https://store.ais.co.th/th/ais-super-combo-lava-4g-volte755.html","0",,"Lava"
"PAR_NEW0LV000W7","LAVA W7","4,4:23",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/4/g/4g-phone_lava-w7_1.jpg","1250.00","https://store.ais.co.th/th/lava-w7.html","0",,"Lava"
"PAR_NEW0SNH8266","Sony Xperia XZ2","4,4:16",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/p/f/pf22_front_deep-green_1.jpg","16990.00","https://store.ais.co.th/th/sony-xperia-xz2.html","0",,"Sony"
"PAR_NEW0NKT1004","Nokia 8","4,4:197",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/n/o/nokia-8-steel-front_1.jpg","19500.00","https://store.ais.co.th/th/nokia-8.html","0",,"Nokia"
"PAR_NEW0LG000G6","LG G6","4",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/g/6/g6-medium-1-23082017_1.jpg","24990.00","https://store.ais.co.th/th/lg-g6.html","0",,"LG"
"PAR_NEW0SNG8342","Sony Xperia XZ1","4,4:16",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/s/o/sony_xz1-black3_1.jpg","17990.00","https://store.ais.co.th/th/sony-xperia-xz1.html","0",,"Sony"
"PR_NEW0AP08P64","iPhone 8 Plus (64GB)","4,355,4:39,4:352,4:1367,4:1413",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/i/p/iphone8plus-spgry-pureangles_850x850_2.jpg","16400.00","https://store.ais.co.th/th/iphone-8-plus-64gb.html","0",,"Apple"
"PAR_52003184","หมวก Next Gen","8,462",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/c/a/cap-nextgen-black_1_1.jpg","200.00","https://store.ais.co.th/th/cap-next-gen.html","80",,"AIS"
"PAR_NEW0SNH4331","Sony Xperia L2","4,4:16,4:44",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/s/o/sonyl2-1_1.jpg","4990.00","https://store.ais.co.th/th/sony-xperia-l2.html","0",,"Sony"
"PAR_52003198","เสื้อเชิ้ต NEXT G สีขาว (หญิง)","8,462",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/t/_/t_shirt_next_g-1_5.png","550.00","https://store.ais.co.th/th/shirt-next-g-white-woman.html","90",,"AIS"
"PAR_52003151","เสื้อเชิ้ต NEXT G สีขาว (ชาย)","8,462",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/t/_/t_shirt_next_g-1_6.png","550.00","https://store.ais.co.th/th/shirt-next-g-white-men.html","226",,"AIS"
"PAR_52003156","เสื้อเชิ้ต NEXT G สีดำ (ชาย)","8,462",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/t/_/t_shirt_next_g-2_1_2.png","550.00","https://store.ais.co.th/th/shirt-next-g-black-men.html","225",,"AIS"
"PAR_52003166","เสื้อยืดคอกลม NEXT G สีดำ (ชาย)","8,462",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/t/_/t_shirt_next_g-5.png","200.00","https://store.ais.co.th/th/t-shirt-next-g-black-men.html","0",,"AIS"
"PAR_NEW0SSR815F","Galaxy Watch eSIM 42mm","5,5:32,5:1404",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/s/m/sm-r815_midnight-black_850x850_1_1.jpg","11900.00","https://store.ais.co.th/th/galaxy-watch-esim-42mm.html","20",,"Samsung"
"PAR_NEW0IOIMOZ3","imoo Watch Phone Z3","5,635,707,1323,5:32,584,714,719,1256,1315,1331,1333,5:1344,1396,5:32:1334",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/s/m/smartwatch-kid-imoo-z3-green4_1.jpg","2790.00","https://store.ais.co.th/th/imoo-watch-phone-z3.html","0",,"imoo"
"PAR_NEW0AP0XM64","iPhone XS Max (64 GB)","4,4:39,4:555,4:556,4:565,4:618,4:1316,4:1367,4:1455",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/i/p/iphonexsmax-gold-pureangles-1_5_1.jpg","26900.00","https://store.ais.co.th/th/iphone-xs-max-64gb.html","0",,"Apple"
"PAR_NEW0APXM512","iPhone XS Max (512 GB)","4,4:39,4:555,4:556,4:565,4:618,4:1316,4:1366,4:1367,4:1455",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/i/p/iphonexsmax-gold-pureangles-1_5_2.jpg","32900.00","https://store.ais.co.th/th/iphone-xs-max-512gb.html","0",,"Apple"
"PAR_NEW0APXS256","iPhone XS (256 GB)","4,4:39,4:555,4:556,4:565,4:582,4:622,4:712,4:1316,4:1367,4:1436,4:1438,4:1455",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/i/p/iphonexs-gold-pureangles-1_3.jpg","27500.00","https://store.ais.co.th/th/iphone-xs-256gb.html","0",,"Apple"
"PAR_NEW0APXR64","iPhone XR (64 GB)","4,4:39,4:557,4:565,4:622,4:712,4:1316,4:1418,4:1436,4:1438,4:1455",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/i/p/iphonexr-red-pureangles-1_4.jpg","21900.00","https://store.ais.co.th/th/iphone-xr-64gb.html","73",,"Apple"
"PAR_NEW0APXM256","iPhone XS Max (256 GB)","4,4:39,4:555,4:556,4:565,4:618,4:1316,4:1366,4:1367,4:1455",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/i/p/iphonexsmax-gold-pureangles-1_5.jpg","30900.00","https://store.ais.co.th/th/iphone-xs-max-256gb.html","0",,"Apple"
"PAR_Krusell Kivik Cover Apple iPhone Xs Max","Krusell Kivik Cover Apple iPhone Xs Max","33,503,584,33:1226",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/6/1/61516_sb_sf_hr_krusell_cover_kivik_1.jpg","495.00","https://store.ais.co.th/th/krusell-kivik-cover-apple-iphone-xs-max.html","97",,"Krusell"
"PAR_NEW0SSG973F","Samsung Galaxy S10 128GB","4,4:14,4:676,714",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/s/1/s10_prism_white_front.jpg","23900.00","https://store.ais.co.th/th/samsung-galaxy-s10-128gb.html","0",,"Samsung"
"PAR_NEW0SSG975F","Samsung Galaxy S10+ 128GB","4,4:14,4:676,714,4:1396",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/s/1/s10_prism_black_front_1.jpg","27900.00","https://store.ais.co.th/th/samsung-galaxy-s10-plus-128gb.html","42",,"Samsung"
"PAR_NEW0ON7P612","OnePlus 7 Pro 128GB (RAM 6 GB)","4,4:475,714,4:716,1332,1333,4:1351",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/o/n/oneplus7pro_bluepurple_850x850_1_1.jpg","18990.00","https://store.ais.co.th/th/oneplus-7-pro-128gb-ram-6-gb.html","0",,"OnePlus"
"PAR_NEW0XM0MI9T","Xiaomi Mi 9T","4,4:500,4:1190,1256,4:1351,4:1381,4:1396,4:1436,4:1437,4:1441,4:1455,4:1190:1194",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/x/i/xiaomi-mi-9t-850x850-black-1_1.jpg","12990.00","https://store.ais.co.th/th/xiaomi-mi-9t.html","34",,"Xiaomi"
"PAR_NEW0HWY9P19","Huawei Y9 Prime 2019","4,4:54,4:1396",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/h/u/huawei-y9prime-2019-850x850-blue-1_1.jpg","5999.00","https://store.ais.co.th/th/huawei-y9-prime-2019.html","4",,"HUAWEI"
"PAR_NEW0GMINSTI","Garmin INSTINCT","5,5:32,5:522",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/n/e/new0gminsti-mg01_new_gm_instinct-monterra_gray_01_850x850_2.png","11500.00","https://store.ais.co.th/th/garmin-instinct.html","14",,"Garmin"
"PAR_NEW0SSA805F","Samsumg Galaxy A80","4,4:14,4:1324,4:1326",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/a/8/a80-packshot-850x850-white-1_1.jpg","21990.00","https://store.ais.co.th/th/samsung-galaxy-a80.html","0",,"Samsung"
"PRA_NEW0HWNOV5T","Huawei nova 5T","4,4:54,4:1326,1338,1340,4:1351,4:1436,4:1439,4:1448,4:1455",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/n/o/nova-5t_black_850x850_3_1.jpg","9990.00","https://store.ais.co.th/th/huawei-nova-5t.html","5",,"HUAWEI"
"PAR_NEW0OPC1989","OPPO Reno2 F","4,4:34,4:1299,4:1301,4:1303,4:1384",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/o/p/oppo-reno2f_lake_green_850x850_1_1.jpg","9999.00","https://store.ais.co.th/th/oppo-reno2-f.html","21",,"Oppo"
"PAR_NEW0AP11PM4","iPhone 11 Pro Max (512 GB)","4,4:39,4:1306,4:1307,4:1408,4:1418,4:1455",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/i/p/iphone_11_pro_max_packshot_296x416.png","46900.00","https://store.ais.co.th/th/iphone-11-pro-max-512gb.html","5",,"Apple"
"PAR_NEW0SSA107L","Samsung Galaxy A10S (CDM-SIM LOCK)","4,211,4:14,4:1324,4:1390,4:1392,4:1393,4:1427",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/s/s/ss_a10s_green_1_1.jpg","3699.00","https://store.ais.co.th/th/samsung-galaxy-a10s.html","29",,"Samsung"
"PAR_NEW0SSA207F","Samsung Galaxy A20s (64GB)","4,4:14,4:1324,4:1372,4:1396",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/s/s/ss_a20s_black_1_1.jpg","6490.00","https://store.ais.co.th/th/samsung-galaxy-a20s-64-gb.html","45",,"Samsung"
"PAR_AP IP 11PM SILICONE CASE","iPhone 11 Pro Max Silicone Case","5,355,5:33,5:1310,5:1426",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/3/3/33015533_iphone_11_pro_max_silicone_case_850x850_pine_green_1.jpg","1390.00","https://store.ais.co.th/th/iphone-11-pro-max-silicone-case.html","37",,
"PAR_AP IP 11P SILICONE CASE","iPhone 11 Pro Silicone Case","5,355,5:33,5:1310,5:1426",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/3/3/33015527_iphone_11_pro_silicone_case_850x850_pine_green_1.jpg","1390.00","https://store.ais.co.th/th/iphone-11-pro-silicone-case.html","1",,
"PAR_AP IP 11PM LEATHER CASE","iPhone 11 Pro Max Leather Case","5,355,5:33,5:1310,5:1426",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/3/3/33015538_iphone_11_pro_max_leather_case_850x850_saddle_brown_1.jpg","1790.00","https://store.ais.co.th/th/iphone-11-pro-max-leather-case.html","0",,
"PAR_NEW0OPC1907","OPPO Reno2","4,4:34,4:1301,4:1303,4:1351,4:1384,4:1396",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/o/p/oppo-reno2_sunset_pink_850x850_1.jpg","15999.00","https://store.ais.co.th/th/oppo-reno2.html","14",,"Oppo"
"PAR_NEW0AP11PM3","iPhone 11 Pro Max (256 GB)","4,4:39,4:1306,4:1307,4:1408,4:1418,4:1436,4:1438,4:1455",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/i/p/iphone_11_pro_max_packshot_296x416_2.png","40900.00","https://store.ais.co.th/th/iphone-11-pro-max-256gb.html","56",,"Apple"
"PAR_NEW0AP011P1","iPhone 11 Pro (64 GB)","4,211,4:39,4:1305,4:1307,4:1329,4:1335,4:1396,4:1408,4:1436,4:1438,4:1455",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/i/p/iphone_11_pro_max_packshot_296x416_3.png","30900.00","https://store.ais.co.th/th/iphone-11-pro-64gb.html","37",,"Apple"
"PAR_NEW0AP00113","iPhone 11 (256 GB)","4,211,4:39,4:1304,4:1307,4:1329,4:1335,4:1398,4:1455",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/s/e/sea_iphone_11_position_1_850x850_3_1.jpg","28400.00","https://store.ais.co.th/th/iphone-11-256gb.html","11",,"Apple"
"PAR_NEW0RM5P812","Realme 5 Pro","4,4:1309,4:1396",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/r/e/realme-5_pro_packshot_crystal_green_800x800_1_1.jpg","8999.00","https://store.ais.co.th/th/realme-5-pro.html","9",,"Realme"
"PAR_NEW0RM05364","Realme 5","4,4:1309,4:1396",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/r/e/realme-5_packshot_crystal_blue_800x800_1_1.jpg","4599.00","https://store.ais.co.th/th/realme-5.html","10",,"Realme"
"PAR_NEW0RMXT812","Realme XT","4,4:1309,4:1396,4:1436,4:1439",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/r/e/realme-xt_packshot_white_850x850_1_1.jpg","10999.00","https://store.ais.co.th/th/realme-xt.html","20",,"Realme"
"PAR_NEW0XMRMN8P","Xiaomi Redmi Note8 Pro","4,4:500",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/x/i/xiaomi_redmi_note8_pro_packshot_850x850_grey_1_1.jpg","7999.00","https://store.ais.co.th/th/xiaomi-redmi-note8-pro.html","3",,"Xiaomi"
"PAR_NEW0SSA307G","Samsung Galaxy A30s","4,211,4:14,4:1324,4:1372,4:1396",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/a/3/a30s_packshot_850x850_black_1_1.jpg","7990.00","https://store.ais.co.th/th/samsung-galaxy-a30s.html","26",,"Samsung"
"PAR_FITBIT_IONIC","FITBIT IONIC TRACKING","5,5:32,5:1404",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/f/i/fitbit_ionic_tracking_blue_orange_296x416_1.png","10990.00","https://store.ais.co.th/th/fitbit-ionic-tracking.html","2",,
"PAR_NEW0VV00V17","Vivo V17","4,4:63,1338,1340,4:1351,4:1396",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/v/i/vivo_v17_blue_850x850_1_1.jpg","11999.00","https://store.ais.co.th/th/vivo-v17.html","6",,"Vivo"
"PAR_NEW0OPA53XL","OPPO A5 2020 3GB + 64GB (สำหรับจำหน่ายในโครงการ CDM และ SIM LOCK )","4,211,4:34,4:1336,4:1394",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/o/p/oppo_a5-2020_dazzlingwhite_1_1.jpg","4999.00","https://store.ais.co.th/th/oppo-a5-2020-3gb-64gb-cdm.html","23",,"Oppo"
"PAR_NEW0VVS1PRO","VIVO S1 Pro","4,211,4:63,1338,1340,4:1351",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/s/1/s1-pro_fancy-sky_850x850_1.jpg","7999.00","https://store.ais.co.th/th/vivo-s1-pro.html","3",,"Vivo"
"PAR_NEW0VV00Y11","VIVO Y11","4,4:63,4:1388,4:1396",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/v/i/vivo_y11_850x850_agate_red_1.jpg","3999.00","https://store.ais.co.th/th/vivo-y11.html","14",,"Vivo"
"PAR_NEW0HW00Y9S","HUAWEI Y9s","4,211,4:54",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/h/w/hw_y9s_breathing_crystal_850x850_1_1.jpg","7990.00","https://store.ais.co.th/th/huawei-y9s.html","10",,"HUAWEI"
"PAR_NEW0VV00Y19","VIVO Y19","4,4:63,4:1455",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/v/i/vivo_y19_850x850_white_1_5.jpg","6999.00","https://store.ais.co.th/th/vivo-y19.html","0",,"Vivo"
"PAR_NEW0IN0G424","AIS SUPER TALK T1","4,4:1328",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/a/i/ais_super_talk_t1_850x850_3_2.jpg","890.00","https://store.ais.co.th/th/ais-super-talk-t1.html","0",,"INHON"
"PAR_NEW0RUS5506","AIS Super Smart Plus GEN2","4,211,4:1328,4:1396",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/a/i/ais_super_smart_plus_gen_2_850x850_1_1_1.jpg","1690.00","https://store.ais.co.th/th/ais-super-smart-plus-gen-2.html","11",,"AIS"
"PAR_NEW0IOIMOZ5","imoo Z5","1323,32,1344,1396,32:1334",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/i/m/imoo_z5_green_850x850_3_1.jpg","4490.00","https://store.ais.co.th/th/imoo-z5.html","1",,"imoo"
"PAR_NEW0VVY11XL","VIVO Y11 (CDM-SIM LOCK)","4,211,4:63,1338,1340,4:1382,4:1388,4:1396,4:1427",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/v/i/vivo_y11_850x850_mineral_blue_1_1_1.jpg","3999.00","https://store.ais.co.th/th/vivo-y11-cdmsl.html","45",,"Vivo"
"PAR_NEW0HWM305G","Huawei Mate 30 Pro 5G","4,4:54,4:1351,4:1374,4:1396,4:1458",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/p/a/packshot_huawei_mate_30_pro_850x850_1_1.jpg","31990.00","https://store.ais.co.th/th/huawei-mate-30-pro-5g.html","2",,"HUAWEI"
"PAR_NEW0SSA505F","Samsung Galaxy A50 (พร้อมซิม AIS One-2-Call)","4,4:14,1339,1340,1352,4:1389,4:1436,4:1438",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/s/a/samsung-galaxy-a50_850x850_sim_black_rv3.jpg","10490.00","https://store.ais.co.th/th/samsung-a50.html","19",,"Samsung"
"PAR_NEW0SSF700F","Samsung Galaxy Z Flip","4,4:14,4:1396,4:1401,4:1455",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/g/a/galaxy_z_flip_black_01.jpg","44900.00","https://store.ais.co.th/th/samsung-galaxy-z-flip.html","25",,"Samsung"
"PAR_NEW0SSN770F","Samsung Galaxy Note 10 Lite","4,211,4:14,4:1351,4:1356,4:1361,4:1372,4:1396,4:1436,4:1439,4:1455",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/n/o/note10lite_black_1_1.jpg","17990.00","https://store.ais.co.th/th/samsung-galaxy-note10-lite.html","7",,"Samsung"
"PAR_NEW0OPC2023","OPPO Find X2 5G","4,4:34,4:1343,4:1351,4:1374,4:1396,4:1401,4:1461",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/f/i/find_x2-blue.jpg","29990.00","https://store.ais.co.th/th/oppo-find-x2.html","11",,"Oppo"
"PAR_NEW0RM06812","Realme 6","4,4:1309,4:1347,4:1351,4:1396,4:1436,4:1439,4:1455",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/r/e/realme_6_blue_850x850_4.jpg","8999.00","https://store.ais.co.th/th/realme-6.html","36",,"Realme"
"PAR_NEW0HWP40PR","Huawei P40 Pro 5G","4,4:54,4:1346,4:1374,4:1396,4:1428,4:1436,4:1438,4:1441,4:1458",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/p/4/p40pro_blushgold_front.jpg","31990.00","https://store.ais.co.th/th/huawei-p40-pros.html","8",,"HUAWEI"
"PAR_NEW0HW00P40","Huawei P40 5G","4,4:54,4:1346,4:1374,4:1396,4:1436,4:1438,4:1441,4:1458",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/p/4/p40_blushgold_front_1.jpg","22990.00","https://store.ais.co.th/th/huawei-p40.html","13",,"HUAWEI"
"PAR_NEW0IOIMOZ2","imoo Watch Phone รุ่น Z2","5,1323,5:32,1396",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/z/2/z2-pink-01_1.jpg","3999.00","https://store.ais.co.th/th/imoo-watch-phone-z2.html","16",,"imoo"
"PAR_NEW0RMC33XL","Realme C3 CDM SL","4,211,4:1309,4:1382,4:1393,4:1421",,"http://cpc.ais.co.th/CPC-FE-WEB/api/contents/download/media/catalog/product/r/e/realme_c3_850x850_blazing_red_1_3.jpg","3999.00","https://store.ais.co.th/th/realme-c3-cdm-sl.html","27",,"Realme"
